price,bedrooms,bathrooms,sqft_living,sqft_lot,waterfront,sqft_basement,yr_built,city,country
665000.0,2.0,1.0,1110,3200,0,0,1925,Seattle,USA
327000.0,5.0,2.75,2400,8050,0,0,1998,Auburn,USA
425000.0,3.0,1.0,1520,213444,0,0,1988,Renton,USA
687500.0,4.0,2.75,3190,10970,0,0,1994,Sammamish,USA
672500.0,3.0,2.25,2400,5300,0,1150,1939,Seattle,USA
140000.0,3.0,1.0,1060,7473,0,0,1959,Des Moines,USA
215500.0,2.0,1.75,1220,15600,0,0,1972,Auburn,USA
464900.0,4.0,2.25,2020,8424,0,640,1979,Kirkland,USA
417000.0,4.0,2.25,2300,7700,0,920,1959,Seattle,USA
453000.0,4.0,2.75,2300,37533,0,750,1979,Vashon,USA
700000.0,3.0,2.5,1660,1545,0,260,2002,Seattle,USA
1619999.0,4.0,3.0,3900,9750,0,1380,1972,Bellevue,USA
259500.0,3.0,1.75,1650,12349,0,0,1957,SeaTac,USA
460000.0,4.0,2.5,2110,35091,0,820,1985,Issaquah,USA
561500.0,3.0,1.75,1960,6380,0,980,1939,Seattle,USA
641000.0,4.0,2.5,2770,63118,0,0,1997,Carnation,USA
330000.0,4.0,1.75,2440,7350,0,830,1978,Kent,USA
447000.0,2.0,1.0,1320,8380,0,0,1953,Seattle,USA
320000.0,4.0,2.5,2570,4865,0,0,2005,Maple Valley,USA
212700.0,2.0,1.0,940,5040,0,0,1926,Seattle,USA
260000.0,2.0,1.0,700,4800,0,0,1922,Seattle,USA
410000.0,3.0,2.0,1400,45738,0,0,1981,Vashon,USA
355000.0,4.0,2.5,1890,7867,0,0,1996,Maple Valley,USA
275500.0,2.0,1.0,720,11400,0,0,1951,Shoreline,USA
415000.0,3.0,1.75,2410,8944,0,550,1967,Renton,USA
279000.0,3.0,2.5,1630,7950,0,310,1985,Kent,USA
350000.0,5.0,1.75,2330,14322,0,1150,1968,Renton,USA
355000.0,2.0,2.25,1330,10838,0,0,1985,Kenmore,USA
750000.0,4.0,2.25,3190,11597,0,890,1984,Sammamish,USA
235000.0,3.0,1.75,1400,6300,0,0,1998,Enumclaw,USA
209950.0,3.0,1.0,970,9583,0,0,1967,Federal Way,USA
230000.0,3.0,1.75,1010,9600,0,0,1969,Covington,USA
725000.0,3.0,2.5,3580,54450,0,0,1990,Maple Valley,USA
430000.0,2.0,1.0,1050,2570,0,200,1927,Seattle,USA
661500.0,5.0,2.5,2500,7200,0,1010,1977,Redmond,USA
738000.0,3.0,3.0,2630,4896,0,0,2006,Redmond,USA
1820000.0,4.0,4.5,6640,53330,0,0,1993,Woodinville,USA
221000.0,3.0,1.0,910,8789,0,0,1966,Seattle,USA
665000.0,3.0,2.5,2610,35000,0,0,1988,Woodinville,USA
255000.0,3.0,2.5,1720,6194,0,0,1998,Auburn,USA
1195000.0,5.0,2.75,3650,13297,0,900,1969,Mercer Island,USA
355000.0,3.0,1.75,2040,22693,0,0,1980,Kent,USA
755000.0,5.0,2.5,3260,24300,0,950,1950,Lake Forest Park,USA
300000.0,3.0,1.5,1590,8911,0,0,1956,Kenmore,USA
500000.0,4.0,1.0,1440,7100,0,0,1906,Seattle,USA
191000.0,2.0,1.0,900,3400,0,0,1905,Seattle,USA
315000.0,6.0,4.0,3120,4240,0,1030,1993,Seattle,USA
415000.0,3.0,2.5,1060,1536,0,0,2000,Seattle,USA
394000.0,4.0,2.5,3000,9793,0,0,2002,Maple Valley,USA
490000.0,3.0,2.5,2230,5348,0,0,2000,Snoqualmie,USA
523460.0,5.0,1.75,1890,5000,0,800,1906,Seattle,USA
550000.0,4.0,3.5,4150,16197,0,0,2006,Auburn,USA
342000.0,3.0,1.75,1780,10409,0,500,1981,Renton,USA
560000.0,4.0,2.5,2710,6583,0,0,2003,Renton,USA
1050000.0,4.0,4.25,4390,13833,0,1070,2003,Issaquah,USA
710000.0,2.0,1.5,1640,4080,0,100,1916,Seattle,USA
1020000.0,3.0,2.25,1670,4800,0,0,1903,Seattle,USA
399950.0,3.0,2.5,2570,10431,0,0,1989,Kent,USA
480000.0,2.0,1.0,1500,3420,0,0,1902,Seattle,USA
410000.0,3.0,1.0,2710,19000,0,0,1950,Burien,USA
530000.0,4.0,1.75,2860,48351,0,1150,1978,Woodinville,USA
528000.0,2.0,0.75,840,40642,1,0,1937,Vashon,USA
469900.0,4.0,2.5,2990,8913,0,0,1991,Renton,USA
397000.0,5.0,1.0,1170,6757,0,370,1944,Seattle,USA
718500.0,3.0,1.5,1200,6240,0,170,1952,Seattle,USA
195000.0,2.0,1.0,1020,8100,0,0,1940,Seattle,USA
285000.0,2.0,1.0,910,8155,0,0,1948,Shoreline,USA
295000.0,1.0,1.0,700,2500,0,0,1907,Seattle,USA
602000.0,4.0,1.75,2420,37800,0,540,1981,Redmond,USA
235000.0,3.0,1.75,1950,8712,0,0,1960,Renton,USA
465000.0,4.0,2.5,3060,6000,0,0,2012,Maple Valley,USA
234000.0,4.0,1.0,1390,18000,0,0,1955,Kent,USA
504200.0,2.0,1.5,1200,1687,0,0,2008,Seattle,USA
710000.0,3.0,2.5,2440,4153,0,0,2003,Redmond,USA
589500.0,3.0,3.25,2310,3075,0,580,2005,Seattle,USA
415000.0,3.0,2.75,2600,64626,0,0,2009,Skykomish,USA
735000.0,3.0,2.25,1490,1212,0,450,2011,Seattle,USA
427000.0,3.0,2.5,2432,9391,0,0,2005,Federal Way,USA
982000.0,4.0,2.75,3610,8580,0,0,2014,Kirkland,USA
459000.0,4.0,3.0,2530,10000,0,0,2013,Burien,USA
483453.0,4.0,2.75,2790,5527,0,0,2014,North Bend,USA
246950.0,3.0,3.0,1670,4440,0,0,2014,Enumclaw,USA
235000.0,1.0,1.5,1170,1456,0,100,2007,Seattle,USA
288790.0,4.0,2.0,1350,942,0,0,2008,Issaquah,USA
229800.0,2.0,1.75,1110,1773,0,0,2014,Seattle,USA
516500.0,1.0,1.25,1100,638,0,0,2014,Seattle,USA
1600000.0,3.0,4.25,2820,7200,0,360,1930,Seattle,USA
234000.0,3.0,1.0,1040,8128,0,0,1983,Duvall,USA
230000.0,2.0,1.75,1910,3376,0,0,1980,Maple Valley,USA
300000.0,4.0,1.0,1370,8499,0,0,1949,Shoreline,USA
470000.0,3.0,1.5,1500,5000,0,360,1927,Seattle,USA
339900.0,3.0,1.0,1200,9087,0,0,1969,Newcastle,USA
650000.0,2.0,1.0,1050,2542,0,170,1904,Seattle,USA
585000.0,5.0,2.5,2670,16777,0,1050,1920,Seattle,USA
699900.0,4.0,2.5,2190,11500,0,760,1972,Bellevue,USA
598000.0,4.0,2.5,3130,40918,0,0,1994,North Bend,USA
475000.0,3.0,2.5,1700,9100,0,540,1998,Seattle,USA
314500.0,3.0,1.75,1700,17355,0,500,1978,Maple Valley,USA
397000.0,3.0,3.5,1360,1275,0,120,2007,Seattle,USA
345000.0,3.0,2.0,1610,15005,0,0,1986,Carnation,USA
325000.0,5.0,2.75,2130,6222,0,830,1991,Seattle,USA
265000.0,3.0,1.0,1800,7650,0,0,1957,Renton,USA
402000.0,4.0,2.75,2950,15540,0,830,1974,Kent,USA
835000.0,3.0,2.25,2120,54014,0,0,1964,Bellevue,USA
780000.0,4.0,2.5,3500,7048,0,0,2005,Redmond,USA
250000.0,3.0,2.0,1440,9220,0,0,1965,Des Moines,USA
1200000.0,4.0,2.0,2120,3360,0,0,1905,Seattle,USA
935000.0,2.0,2.5,1780,2067,0,0,1974,Bellevue,USA
300000.0,2.0,1.0,960,8153,0,0,1947,Shoreline,USA
419000.0,2.0,1.75,1510,4980,0,0,2006,Redmond,USA
410000.0,1.0,1.5,1010,5750,0,0,1911,Seattle,USA
1165000.0,3.0,3.0,3790,5001,0,980,1989,Seattle,USA
461000.0,3.0,1.75,3600,8666,0,1200,1948,Kirkland,USA
385000.0,3.0,1.75,1300,7030,0,0,1968,Kirkland,USA
669500.0,4.0,2.25,2500,4046,0,980,1940,Seattle,USA
491950.0,3.0,2.25,2090,10733,0,650,1958,Seattle,USA
1230000.0,3.0,1.75,2200,14630,0,0,1948,Bellevue,USA
560000.0,3.0,2.25,2070,15002,0,0,1955,Lake Forest Park,USA
370000.0,3.0,1.0,1320,7341,0,0,1982,Shoreline,USA
263400.0,4.0,2.0,1360,60548,0,400,1960,Auburn,USA
100000.0,2.0,1.0,930,7623,0,0,1942,Burien,USA
289950.0,3.0,2.5,1760,8584,0,0,1937,Burien,USA
263000.0,3.0,1.75,1410,8100,0,0,1985,Maple Valley,USA
397500.0,4.0,2.5,2570,7859,0,0,1992,Maple Valley,USA
245000.0,3.0,2.75,1300,14197,0,440,1996,Kent,USA
535000.0,3.0,1.0,1580,6300,0,400,1925,Seattle,USA
449000.0,4.0,2.5,2960,6031,0,0,2005,Maple Valley,USA
490000.0,4.0,3.0,2330,3497,0,410,2003,Seattle,USA
445800.0,4.0,2.25,2070,39446,0,600,1977,Lake Forest Park,USA
345000.0,2.0,1.0,970,5750,0,0,1932,Seattle,USA
327500.0,3.0,2.25,2310,7200,0,0,1990,Kent,USA
436500.0,4.0,2.5,2290,11173,0,0,1988,Renton,USA
550000.0,3.0,2.25,1720,9600,0,500,1967,Redmond,USA
441000.0,2.0,1.5,1190,3400,0,200,1919,Seattle,USA
406500.0,2.0,1.0,870,5750,0,0,1947,Seattle,USA
243000.0,2.0,1.5,1068,1758,0,0,1990,Kenmore,USA
359500.0,4.0,2.75,2140,10316,0,0,1993,Auburn,USA
760000.0,4.0,2.5,3300,165528,0,0,1984,Woodinville,USA
1925000.0,5.0,4.25,4830,8050,0,1120,1914,Seattle,USA
408000.0,5.0,3.25,2820,6589,0,500,1906,Seattle,USA
480000.0,4.0,3.0,2440,9664,0,550,1981,Kenmore,USA
875000.0,4.0,1.5,1800,3245,0,0,1929,Seattle,USA
308000.0,3.0,1.0,1010,8800,0,0,1954,Seattle,USA
880000.0,4.0,2.75,3220,4392,0,900,1931,Seattle,USA
1730000.0,5.0,3.5,5000,26540,0,1590,2008,Mercer Island,USA
170000.0,2.0,1.0,1200,24792,0,0,1976,Redmond,USA
491500.0,3.0,2.25,1470,4322,0,0,1985,Issaquah,USA
515000.0,3.0,2.5,2600,4506,0,0,2003,Kenmore,USA
550000.0,4.0,1.5,2750,128502,0,1250,1958,Renton,USA
255000.0,2.0,1.0,1320,9967,0,380,1919,Seattle,USA
635000.0,3.0,2.5,3350,4007,0,800,2005,Kirkland,USA
850000.0,3.0,2.5,2650,2387,0,820,1920,Seattle,USA
265000.0,2.0,2.0,1860,10856,0,600,1952,Seattle,USA
349810.0,3.0,1.0,960,8855,0,0,1958,Shoreline,USA
972000.0,4.0,1.75,2010,6300,0,400,1937,Seattle,USA
235000.0,2.0,1.0,900,28800,0,0,1928,Snoqualmie,USA
330000.0,4.0,2.5,2340,11784,0,0,1997,Kent,USA
500000.0,4.0,3.0,3720,15048,0,0,1979,Renton,USA
570000.0,3.0,2.0,1890,29185,0,420,1949,Bellevue,USA
1309500.0,4.0,2.5,2680,12215,1,1090,1956,Normandy Park,USA
544000.0,3.0,2.5,1460,1613,0,280,2007,Seattle,USA
439000.0,3.0,2.5,3180,7904,0,1370,2006,Renton,USA
530000.0,4.0,2.25,1980,15086,0,0,1981,Sammamish,USA
427500.0,2.0,2.0,1090,934,0,0,2008,Seattle,USA
337000.0,4.0,2.5,2230,5970,0,0,2002,Covington,USA
1095000.0,4.0,2.75,3330,9143,0,0,1995,Kirkland,USA
435000.0,4.0,2.0,1880,3840,0,910,1904,Seattle,USA
765000.0,5.0,3.0,2870,5700,0,920,1964,Seattle,USA
492650.0,4.0,1.75,2120,9786,0,480,1967,Shoreline,USA
383962.0,4.0,2.5,2700,6998,0,0,2001,Tukwila,USA
950000.0,4.0,2.5,3670,7680,0,0,2007,Issaquah,USA
457000.0,3.0,2.5,1220,1330,0,210,2008,Seattle,USA
1510000.0,5.0,3.25,4390,11250,0,0,2007,Mercer Island,USA
882566.0,4.0,2.5,3560,5265,0,0,2014,Redmond,USA
963000.0,4.0,3.25,3530,8589,0,0,2007,Kirkland,USA
345000.0,4.0,2.5,2280,5000,0,0,2006,Maple Valley,USA
2065000.0,4.0,3.75,4350,7965,0,0,2013,Bellevue,USA
800000.0,3.0,3.5,3830,221284,0,300,1993,Woodinville,USA
314500.0,3.0,2.0,2050,13303,0,0,1993,Federal Way,USA
530000.0,3.0,2.5,3660,39478,0,400,1989,Enumclaw,USA
650000.0,4.0,2.5,3350,46748,0,0,2004,Black Diamond,USA
349500.0,3.0,2.0,1270,3600,0,0,1963,Seattle,USA
1198000.0,4.0,3.5,3400,3850,0,610,2008,Seattle,USA
165050.0,3.0,1.0,1200,8514,0,0,1959,Enumclaw,USA
580000.0,3.0,2.5,2200,11000,0,0,1978,Bellevue,USA
330000.0,3.0,2.5,1680,11312,0,600,1959,Seattle,USA
875000.0,5.0,3.5,3840,8279,0,0,2001,Sammamish,USA
500000.0,2.0,1.0,950,4500,0,100,1926,Seattle,USA
445000.0,4.0,2.5,2280,42077,0,0,1994,Kent,USA
274900.0,4.0,2.5,1970,6600,0,0,1987,Kent,USA
219950.0,3.0,1.5,1620,9310,0,0,1967,Covington,USA
691500.0,4.0,2.5,2600,7200,0,0,1962,Seattle,USA
459500.0,2.0,1.0,1250,3825,0,400,1929,Seattle,USA
955500.0,4.0,1.75,2130,5080,0,0,1914,Seattle,USA
328950.0,4.0,1.75,2550,8976,0,1250,1978,Kent,USA
307000.0,3.0,1.0,1150,6000,0,0,1927,North Bend,USA
382500.0,3.0,1.75,1040,9000,0,0,1967,Issaquah,USA
1150000.0,4.0,2.5,3340,10422,0,0,1996,Kirkland,USA
1297000.0,6.0,2.75,2630,9420,0,120,1900,Seattle,USA
478000.0,3.0,2.25,1640,3896,0,0,1994,Issaquah,USA
260000.0,2.0,1.0,770,7906,0,0,1948,Shoreline,USA
850000.0,4.0,3.25,4350,112750,0,2150,2006,Issaquah,USA
616000.0,4.0,1.75,1700,5846,0,0,1957,Seattle,USA
540000.0,3.0,1.75,2050,9580,0,650,1984,Sammamish,USA
300000.0,3.0,2.25,1660,5128,0,0,2001,Duvall,USA
507500.0,3.0,1.75,1990,9594,0,800,1977,Redmond,USA
3800000.0,5.0,5.5,7050,42840,0,2730,1978,Clyde Hill,USA
241000.0,3.0,2.0,1770,7000,0,0,1986,Auburn,USA
485000.0,3.0,2.25,2440,47916,0,350,1991,Redmond,USA
695000.0,3.0,2.5,2620,51354,0,0,1998,Woodinville,USA
548000.0,4.0,2.5,2440,11005,0,0,1994,Newcastle,USA
345000.0,2.0,1.0,1080,7775,0,0,1955,Seattle,USA
280000.0,3.0,1.0,1090,10710,0,0,1962,Renton,USA
450000.0,3.0,1.75,1400,13775,0,0,1963,Kenmore,USA
515000.0,3.0,2.5,2010,7200,0,0,1994,Kenmore,USA
1014250.0,3.0,1.0,1640,12855,0,140,1920,Bellevue,USA
739900.0,5.0,2.5,3290,5029,0,0,2004,Sammamish,USA
600000.0,2.0,2.5,2510,14878,0,0,1990,Bothell,USA
370000.0,2.0,1.0,860,6050,0,0,1952,Seattle,USA
729032.0,4.0,2.5,2840,12866,0,1060,1977,Bellevue,USA
510000.0,3.0,1.75,1750,7020,0,0,1934,Black Diamond,USA
425000.0,3.0,1.5,1300,19163,0,0,1964,Redmond,USA
1080000.0,3.0,2.75,3890,7216,0,630,1967,Seattle,USA
337000.0,3.0,2.25,1460,941,0,0,2006,Seattle,USA
563000.0,4.0,1.0,1410,3376,0,0,1911,Seattle,USA
1695000.0,4.0,2.75,3770,10900,0,700,1924,Seattle,USA
245000.0,3.0,2.0,1190,4072,0,0,1907,Seattle,USA
590000.0,3.0,2.0,1410,6413,0,500,1947,Seattle,USA
695000.0,3.0,2.0,2500,4080,0,820,1922,Seattle,USA
402500.0,2.0,1.0,800,2280,0,0,1946,Seattle,USA
435000.0,3.0,2.5,2530,13446,0,0,1993,Duvall,USA
660000.0,3.0,2.0,2570,28500,0,600,1983,Redmond,USA
300000.0,3.0,2.75,2090,9620,0,750,1987,Federal Way,USA
600000.0,5.0,2.25,2980,7781,0,1400,1960,Seattle,USA
205000.0,3.0,1.75,1170,8239,0,0,1981,Covington,USA
357500.0,3.0,3.5,2080,5100,0,0,2004,Maple Valley,USA
1110000.0,5.0,3.25,3350,4000,0,840,1997,Seattle,USA
332888.0,2.0,2.5,1050,1029,0,100,2007,Seattle,USA
174000.0,2.0,1.0,900,13531,0,0,1979,Pacific,USA
515000.0,2.0,1.0,1050,5000,0,0,1907,Seattle,USA
392000.0,5.0,2.25,3740,32481,0,1500,1958,Des Moines,USA
485000.0,4.0,1.75,1430,4096,0,0,1900,Seattle,USA
217500.0,3.0,1.75,1400,9546,0,0,1984,Federal Way,USA
502000.0,3.0,2.25,1600,45613,0,0,1983,Woodinville,USA
820000.0,3.0,2.25,2880,9750,0,0,1989,Bellevue,USA
1640000.0,3.0,3.25,3140,5445,0,900,1913,Seattle,USA
102500.0,2.0,1.0,820,4320,0,0,1937,Seattle,USA
925000.0,5.0,5.5,5190,12637,0,0,2001,Snoqualmie,USA
540000.0,4.0,2.5,2180,10140,0,1000,1968,Redmond,USA
600000.0,2.0,1.0,910,2002,0,0,1900,Seattle,USA
406000.0,4.0,1.0,1580,8475,0,0,1928,Seattle,USA
620000.0,4.0,3.0,2130,6325,0,690,1948,Seattle,USA
1060000.0,4.0,2.5,4570,16015,0,0,1990,Sammamish,USA
401000.0,3.0,2.0,1240,11172,0,240,1984,Sammamish,USA
725000.0,3.0,1.75,1860,6000,0,0,1959,Seattle,USA
276000.0,1.0,0.75,370,1801,0,0,1923,Seattle,USA
500000.0,5.0,3.25,3130,12087,0,950,1975,Issaquah,USA
375000.0,3.0,1.75,2530,35150,0,730,1977,Kent,USA
2300000.0,4.0,4.75,3970,9778,0,580,1928,Seattle,USA
260000.0,3.0,2.25,1920,9680,0,620,1961,Kent,USA
1565000.0,4.0,2.75,2970,12750,0,840,1918,Bellevue,USA
431000.0,4.0,2.5,2300,6087,0,0,2001,Renton,USA
321000.0,4.0,2.5,1830,9601,0,0,2003,Maple Valley,USA
433000.0,4.0,1.5,1550,5053,0,370,1963,Seattle,USA
920000.0,4.0,3.5,4080,10666,0,0,2005,Redmond,USA
482000.0,3.0,2.25,1710,21485,0,0,1989,Sammamish,USA
712000.0,3.0,2.5,2375,4094,0,0,2002,Redmond,USA
505000.0,4.0,2.75,2200,9778,0,1100,1962,Bellevue,USA
2367000.0,3.0,2.25,3530,17450,1,1690,1930,Mercer Island,USA
452000.0,3.0,1.75,1110,9012,0,0,1966,Redmond,USA
581000.0,4.0,1.0,1630,2566,0,0,1921,Seattle,USA
952500.0,4.0,1.5,2550,5055,0,0,1910,Seattle,USA
808000.0,4.0,2.25,2500,8866,0,0,1987,Bellevue,USA
476000.0,4.0,3.0,2890,6885,0,1300,1945,Seattle,USA
535000.0,4.0,1.75,1420,5000,0,0,1945,Seattle,USA
1356925.0,4.0,3.5,4270,5800,0,1100,1937,Seattle,USA
629800.0,3.0,2.5,2390,1984,0,170,2008,Issaquah,USA
417838.0,4.0,2.5,2530,5048,0,0,2014,Maple Valley,USA
399895.0,4.0,2.5,2701,4500,0,0,2014,Auburn,USA
825000.0,4.0,2.75,3990,6637,0,0,2003,Redmond,USA
300000.0,4.0,2.5,2303,3826,0,0,2006,Auburn,USA
640000.0,2.0,2.25,1540,965,0,0,2007,Seattle,USA
460000.0,3.0,2.5,1450,1053,0,510,2008,Seattle,USA
525000.0,2.0,2.5,1160,1458,0,120,2012,Seattle,USA
499990.0,4.0,2.75,2910,6334,0,0,2013,North Bend,USA
1020000.0,4.0,3.5,3770,8501,0,0,2008,Kirkland,USA
675000.0,5.0,2.25,2900,10300,0,1450,1985,Bellevue,USA
512031.0,3.0,1.75,1540,3000,0,770,1920,Seattle,USA
310000.0,2.0,1.0,700,3000,0,0,1918,Seattle,USA
1075000.0,3.0,2.5,3280,10302,0,1600,1970,Seattle,USA
255000.0,4.0,2.0,2430,8960,0,1000,1960,Seattle,USA
435000.0,3.0,2.5,1900,7984,0,0,1993,Bothell,USA
453000.0,3.0,2.0,1660,15050,0,400,1983,Kirkland,USA
260000.0,4.0,2.0,1620,7992,0,0,1975,Kent,USA
659000.0,4.0,2.0,2090,10800,0,0,1951,Mercer Island,USA
223000.0,3.0,2.0,1110,7231,0,0,1991,Kent,USA
851000.0,5.0,3.25,3760,9792,0,1210,1984,Bellevue,USA
605000.0,3.0,2.25,2080,12134,0,550,1973,Redmond,USA
895000.0,4.0,2.25,1950,5950,0,620,1947,Seattle,USA
519000.0,5.0,2.25,2570,13054,0,1100,1950,Normandy Park,USA
535000.0,3.0,1.75,2330,12141,0,940,1983,Woodinville,USA
489000.0,3.0,3.0,3700,10375,0,0,1982,SeaTac,USA
250000.0,3.0,2.25,1920,7738,0,400,1965,Burien,USA
580000.0,3.0,2.25,1900,3960,0,700,1905,Seattle,USA
1038000.0,4.0,1.75,1440,13296,0,0,1967,Bellevue,USA
605000.0,4.0,2.25,2940,48788,0,1420,1961,Kenmore,USA
599950.0,4.0,3.5,2500,3080,0,690,2008,Redmond,USA
700000.0,3.0,2.5,2490,23891,0,0,1993,Redmond,USA
480000.0,3.0,2.0,1470,10052,0,0,1956,Seattle,USA
329950.0,4.0,2.5,2120,4558,0,0,2002,Maple Valley,USA
250000.0,3.0,1.75,1200,24805,0,0,1984,Kent,USA
345000.0,5.0,2.5,2450,6994,0,0,2002,Kent,USA
175000.0,4.0,2.5,1780,6000,0,0,1991,Des Moines,USA
185000.0,5.0,1.0,1590,6700,0,500,1942,Seattle,USA
411000.0,4.0,2.0,2370,76665,0,0,1978,Auburn,USA
690000.0,3.0,1.5,1760,4000,0,0,1922,Seattle,USA
265000.0,4.0,3.0,1940,8170,0,0,1948,Shoreline,USA
720000.0,4.0,3.0,3550,12327,0,1370,1990,Bothell,USA
256000.0,4.0,2.5,2050,5787,0,0,2002,Des Moines,USA
255000.0,4.0,2.25,1680,3179,0,0,2002,Auburn,USA
540000.0,3.0,2.25,1320,1800,0,0,1994,Seattle,USA
481015.0,3.0,2.25,1550,5511,0,0,1987,Kirkland,USA
575000.0,3.0,1.75,2680,8625,0,1090,1974,Issaquah,USA
339950.0,3.0,2.5,2390,34041,0,550,1984,Kent,USA
475000.0,4.0,2.5,2040,7260,0,0,1963,Shoreline,USA
732000.0,3.0,3.75,2670,6517,0,650,1977,Seattle,USA
860000.0,4.0,1.75,1880,3720,0,0,1924,Seattle,USA
389000.0,4.0,1.75,2400,7700,0,900,1927,Seattle,USA
645000.0,3.0,1.75,2270,11472,0,900,1956,Seattle,USA
475000.0,4.0,2.5,1850,5444,0,0,1981,Kirkland,USA
550000.0,4.0,2.75,2160,5005,0,730,1987,Seattle,USA
305000.0,2.0,1.0,2160,12960,0,800,1968,Tukwila,USA
782000.0,2.0,1.5,1570,3600,0,250,1906,Seattle,USA
545000.0,3.0,2.0,1340,7200,0,0,1923,Seattle,USA
394500.0,4.0,2.5,3002,6042,0,0,2004,Kent,USA
600000.0,5.0,2.0,2190,9072,0,1080,1965,Redmond,USA
1300000.0,4.0,1.75,2610,21600,0,0,1966,Clyde Hill,USA
300000.0,2.0,1.0,1010,11919,0,0,1947,Shoreline,USA
330000.0,4.0,2.5,2105,6093,0,0,2003,Kent,USA
723000.0,4.0,2.25,2430,4748,0,800,1928,Seattle,USA
2271150.0,4.0,3.25,4040,18916,0,0,1954,Medina,USA
480000.0,5.0,2.5,2160,7737,0,0,1998,Snoqualmie,USA
496000.0,2.0,1.0,900,9260,0,0,1946,Seattle,USA
625000.0,3.0,3.0,1820,1641,0,280,2006,Seattle,USA
475000.0,4.0,2.0,2100,13468,0,1050,1962,Seattle,USA
275250.0,3.0,2.25,1520,7199,0,0,1992,Maple Valley,USA
253000.0,2.0,1.0,1310,7128,0,370,1980,Kent,USA
630000.0,4.0,2.5,2190,9880,0,780,1979,Kirkland,USA
660500.0,5.0,2.5,2950,5500,0,1230,1918,Seattle,USA
262000.0,5.0,1.0,1870,7800,0,290,1962,Seattle,USA
2147500.0,3.0,3.5,4660,5500,0,1620,1909,Seattle,USA
552000.0,3.0,2.5,1840,9900,0,0,1978,Bellevue,USA
1411600.0,2.0,2.5,3180,9400,0,570,1985,Bellevue,USA
736000.0,2.0,1.0,1500,4000,0,400,1933,Seattle,USA
355000.0,3.0,1.75,1730,7416,0,0,1954,Shoreline,USA
305000.0,3.0,1.0,1580,7424,0,570,1962,Renton,USA
484998.0,4.0,2.5,1540,1870,0,0,2014,Issaquah,USA
1054690.0,4.0,3.5,3390,3979,0,780,2014,Seattle,USA
334500.0,2.0,1.5,830,1858,0,0,2005,Seattle,USA
475000.0,4.0,2.75,2620,6178,0,0,2013,North Bend,USA
309780.0,3.0,2.5,2242,4500,0,0,2014,Auburn,USA
795000.0,4.0,2.5,2890,7798,0,0,2005,Bellevue,USA
274500.0,3.0,2.25,1450,4050,0,0,2010,Maple Valley,USA
265050.0,2.0,1.5,800,2119,0,0,2008,Seattle,USA
567500.0,3.0,2.5,2280,2502,0,400,2006,Issaquah,USA
915000.0,3.0,4.5,3850,62726,0,730,2013,Redmond,USA
285000.0,5.0,2.5,2270,6300,0,0,1995,Auburn,USA
445838.0,3.0,2.5,2250,5692,0,0,2000,Seattle,USA
304900.0,4.0,1.75,2600,11325,0,990,1969,Kent,USA
940000.0,4.0,2.0,2490,9525,0,0,1968,Mercer Island,USA
1127000.0,4.0,2.5,3160,8281,0,0,1995,Kirkland,USA
835000.0,4.0,4.25,4930,25714,0,0,2005,Auburn,USA
290000.0,3.0,1.0,1440,11250,0,0,1967,Renton,USA
250000.0,3.0,1.75,1770,8868,0,0,1959,Auburn,USA
342000.0,4.0,2.5,2300,6448,0,0,2001,Kent,USA
1012000.0,4.0,2.5,2980,16263,0,0,1989,Bellevue,USA
400000.0,4.0,2.25,2230,7200,0,930,1963,Shoreline,USA
312500.0,3.0,1.75,1830,7969,0,900,1950,Renton,USA
267000.0,3.0,1.0,1740,10875,0,720,1962,Tukwila,USA
575000.0,3.0,1.75,1530,6743,0,120,1955,Seattle,USA
810000.0,3.0,1.5,1520,9041,0,0,1954,Bellevue,USA
850000.0,3.0,2.5,3230,5000,0,800,1945,Seattle,USA
1015000.0,3.0,3.25,3620,4000,0,890,2005,Seattle,USA
1100000.0,4.0,3.75,5070,60123,0,0,2000,Redmond,USA
240000.0,3.0,1.75,1570,8750,0,0,1960,Burien,USA
198000.0,4.0,1.75,2080,7200,0,1030,1966,Auburn,USA
565000.0,4.0,2.5,2230,8624,0,800,1969,Redmond,USA
1195000.0,5.0,3.0,3420,18129,0,880,1952,Mercer Island,USA
340000.0,8.0,2.75,2790,6695,0,1320,1977,Shoreline,USA
815000.0,4.0,2.5,3150,4203,0,0,2002,Kirkland,USA
1875000.0,4.0,3.25,3930,10929,0,0,2006,Bellevue,USA
588000.0,5.0,3.0,2190,4900,0,700,1940,Seattle,USA
280500.0,4.0,2.5,1890,6962,0,0,1997,Auburn,USA
390000.0,4.0,2.0,1900,76877,0,0,2004,Kent,USA
509000.0,2.0,1.5,1930,3521,0,0,1989,Bellevue,USA
490600.0,3.0,2.5,3316,11447,0,0,1986,Federal Way,USA
650000.0,3.0,1.5,1380,4500,0,0,1960,Mercer Island,USA
715000.0,3.0,4.0,2080,2250,0,0,1997,Seattle,USA
529950.0,3.0,1.0,1240,5000,0,0,1909,Seattle,USA
265000.0,3.0,1.0,1020,8610,0,0,1959,Renton,USA
1755000.0,3.0,2.0,2360,4800,0,0,1909,Seattle,USA
1140000.0,3.0,2.5,2780,33503,0,670,1969,Sammamish,USA
610000.0,3.0,2.0,2300,13418,0,870,1955,Bellevue,USA
554729.0,4.0,2.5,2020,4350,0,290,1943,Seattle,USA
